2023-02-24 12:57:19,631 p=28216 u=rob n=ansible | PLAY [Automatic VyOS Lab test] **********************************************************************************************************************************
2023-02-24 12:59:15,737 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 374, in readline
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     raise socket.timeout()
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     raise socket.timeout()
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | socket.timeout
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | socket.timeout
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:15,738 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:15,738 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Traceback (most recent call last):
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Traceback (most recent call last):
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     self._check_banner()
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     self._check_banner()
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:15,739 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     raise SSHException(
2023-02-24 12:59:15,739 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Traceback (most recent call last):
2023-02-24 12:59:15,739 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     raise SSHException(
2023-02-24 12:59:15,740 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:15,740 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2268, in _check_banner
2023-02-24 12:59:15,740 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:15,740 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     buf = self.packetizer.readline(timeout)
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 374, in readline
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:15,740 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     raise socket.timeout()
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | socket.timeout
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Traceback (most recent call last):
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:15,741 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     self._check_banner()
2023-02-24 12:59:15,742 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:15,742 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     raise SSHException(
2023-02-24 12:59:15,742 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:15,742 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:46,813 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Exception (client): Error reading SSH protocol banner
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Traceback (most recent call last):
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2268, in _check_banner
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     buf = self.packetizer.readline(timeout)
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 374, in readline
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:46,814 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     raise socket.timeout()
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | socket.timeout
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Traceback (most recent call last):
2023-02-24 12:59:46,815 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:46,816 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     self._check_banner()
2023-02-24 12:59:46,816 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:46,816 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] |     raise SSHException(
2023-02-24 12:59:46,816 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:46,816 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | 
2023-02-24 12:59:46,818 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Exception (client): Error reading SSH protocol banner
2023-02-24 12:59:46,818 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Traceback (most recent call last):
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2268, in _check_banner
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     buf = self.packetizer.readline(timeout)
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 374, in readline
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:46,819 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     raise socket.timeout()
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | socket.timeout
2023-02-24 12:59:46,819 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Exception (client): Error reading SSH protocol banner
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:46,820 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Traceback (most recent call last):
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:46,820 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2268, in _check_banner
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Traceback (most recent call last):
2023-02-24 12:59:46,820 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     buf = self.packetizer.readline(timeout)
2023-02-24 12:59:46,820 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 374, in readline
2023-02-24 12:59:46,821 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     self._check_banner()
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     buf += self._read_timeout(timeout)
2023-02-24 12:59:46,821 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/packet.py", line 611, in _read_timeout
2023-02-24 12:59:46,821 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] |     raise SSHException(
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     raise socket.timeout()
2023-02-24 12:59:46,821 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | socket.timeout
2023-02-24 12:59:46,821 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | 
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:46,821 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | During handling of the above exception, another exception occurred:
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Traceback (most recent call last):
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2091, in run
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     self._check_banner()
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |   File "/Users/rob/.local/share/virtualenvs/vyos-eveng-b9X2mBdh/lib/python3.9/site-packages/paramiko/transport.py", line 2272, in _check_banner
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] |     raise SSHException(
2023-02-24 12:59:46,822 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2023-02-24 12:59:46,823 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | 
2023-02-24 12:59:48,937 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:48,940 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:48,940 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:49,207 p=28815 u=rob n=p=28815 u=rob | paramiko [PE2] | Authentication (publickey) successful!
2023-02-24 12:59:49,207 p=28814 u=rob n=p=28814 u=rob | paramiko [PE1] | Authentication (publickey) successful!
2023-02-24 12:59:49,207 p=28816 u=rob n=p=28816 u=rob | paramiko [PE3] | Authentication (publickey) successful!
2023-02-24 12:59:50,289 p=28216 u=rob n=ansible | ok: [PE1]
2023-02-24 12:59:50,289 p=28216 u=rob n=ansible | ok: [PE2]
2023-02-24 12:59:50,289 p=28216 u=rob n=ansible | ok: [PE3]
2023-02-24 12:59:50,292 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : setup vyos] *****************************************************************************************************************************
2023-02-24 12:59:50,313 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 12:59:50,318 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 12:59:51,260 p=28502 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use 
ansible.utils.display.Display.verbosity instead. This feature will be removed 
in version 2.18. Deprecation warnings can be disabled by setting 
deprecation_warnings=False in ansible.cfg.
2023-02-24 12:59:51,260 p=28504 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use 
ansible.utils.display.Display.verbosity instead. This feature will be removed 
in version 2.18. Deprecation warnings can be disabled by setting 
deprecation_warnings=False in ansible.cfg.
2023-02-24 12:59:51,267 p=28507 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use 
ansible.utils.display.Display.verbosity instead. This feature will be removed 
in version 2.18. Deprecation warnings can be disabled by setting 
deprecation_warnings=False in ansible.cfg.
2023-02-24 12:59:52,215 p=28502 u=rob n=p=28502 u=rob | paramiko [PE1] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:52,233 p=28507 u=rob n=p=28507 u=rob | paramiko [PE3] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:52,236 p=28504 u=rob n=p=28504 u=rob | paramiko [PE2] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 12:59:52,472 p=28502 u=rob n=p=28502 u=rob | paramiko [PE1] | Authentication (publickey) successful!
2023-02-24 12:59:52,476 p=28507 u=rob n=p=28507 u=rob | paramiko [PE3] | Authentication (publickey) successful!
2023-02-24 12:59:52,476 p=28504 u=rob n=p=28504 u=rob | paramiko [PE2] | Authentication (publickey) successful!
2023-02-24 13:00:26,232 p=28216 u=rob n=ansible | [WARNING]: To ensure idempotency and correct diff the input configuration lines should be similar to how they appear if present in the running configuration on
device including the indentation

2023-02-24 13:00:26,232 p=28216 u=rob n=ansible | changed: [PE2]
2023-02-24 13:00:26,239 p=28216 u=rob n=ansible | changed: [PE3]
2023-02-24 13:00:28,955 p=28216 u=rob n=ansible | changed: [PE1]
2023-02-24 13:00:28,961 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: Login to EVE-NG and get Cookie] *********************************************************************************************
2023-02-24 13:00:28,997 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:00:29,007 p=28216 u=rob n=ansible | skipping: [PE1]
2023-02-24 13:00:29,009 p=28216 u=rob n=ansible | skipping: [PE2]
2023-02-24 13:00:29,016 p=28216 u=rob n=ansible | skipping: [PE3]
2023-02-24 13:00:30,265 p=28216 u=rob n=ansible | ok: [eveng]
2023-02-24 13:00:30,275 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: stop nodes id] **************************************************************************************************************
2023-02-24 13:00:30,309 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:00:30,312 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:00:30,315 p=28216 u=rob n=ansible | skipping: [PE1]
2023-02-24 13:00:30,319 p=28216 u=rob n=ansible | skipping: [PE2]
2023-02-24 13:00:30,326 p=28216 u=rob n=ansible | skipping: [PE3]
2023-02-24 13:00:30,329 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: wait after stop] ************************************************************************************************************
2023-02-24 13:00:30,341 p=28216 u=rob n=ansible | Pausing for 5 seconds
2023-02-24 13:00:30,342 p=28216 u=rob n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2023-02-24 13:00:35,356 p=28216 u=rob n=ansible | ok: [eveng]
2023-02-24 13:00:35,371 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: start nodes id] *************************************************************************************************************
2023-02-24 13:00:35,416 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:00:35,417 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:00:35,420 p=28216 u=rob n=ansible | skipping: [PE1]
2023-02-24 13:00:35,425 p=28216 u=rob n=ansible | skipping: [PE2]
2023-02-24 13:00:35,434 p=28216 u=rob n=ansible | skipping: [PE3]
2023-02-24 13:00:35,437 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: wait after start] ***********************************************************************************************************
2023-02-24 13:00:35,450 p=28216 u=rob n=ansible | Pausing for 5 seconds
2023-02-24 13:00:35,450 p=28216 u=rob n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2023-02-24 13:00:40,465 p=28216 u=rob n=ansible | ok: [eveng]
2023-02-24 13:00:40,480 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: wait, b/c the ping often failed without a short break] **********************************************************************
2023-02-24 13:00:40,509 p=28216 u=rob n=ansible | Pausing for 30 seconds
2023-02-24 13:00:40,510 p=28216 u=rob n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2023-02-24 13:01:10,528 p=28216 u=rob n=ansible | ok: [eveng]
2023-02-24 13:01:10,543 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: do ping test] ***************************************************************************************************************
2023-02-24 13:01:10,578 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:10,586 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:16,090 p=28216 u=rob n=ansible | ok: [PE1] => (item=172.29.255.2)
2023-02-24 13:01:16,092 p=28216 u=rob n=ansible | ok: [PE2] => (item=172.29.255.1)
2023-02-24 13:01:16,094 p=28216 u=rob n=ansible | ok: [PE3] => (item=172.29.255.2)
2023-02-24 13:01:21,417 p=28216 u=rob n=ansible | ok: [PE1] => (item=172.29.255.3)
2023-02-24 13:01:21,430 p=28216 u=rob n=ansible | ok: [PE2] => (item=172.29.255.3)
2023-02-24 13:01:21,438 p=28216 u=rob n=ansible | ok: [PE3] => (item=172.29.255.1)
2023-02-24 13:01:21,449 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: execute test commands] ******************************************************************************************************
2023-02-24 13:01:21,480 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:21,490 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:22,770 p=28216 u=rob n=ansible | ok: [PE3] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:22,776 p=28216 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:22,784 p=28216 u=rob n=ansible | ok: [PE2] => (item={'desc': 'PING vyos-oobm with VRF', 'command': 'ping 10.100.0.1 vrf mgmt count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:23,974 p=28216 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING blue site 2', 'command': 'ping 10.1.2.10 vrf blue count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:25,178 p=28216 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING red site 2', 'command': 'ping 10.2.2.10 vrf red count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:26,387 p=28216 u=rob n=ansible | ok: [PE1] => (item={'desc': 'PING green site 3', 'command': 'ping 10.3.3.10 vrf green count 1', 'wait_for': ["result[0] contains '1 packets transmitted, 1 received'"]})
2023-02-24 13:01:26,405 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: register stdout commands] ***************************************************************************************************
2023-02-24 13:01:26,443 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:26,445 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:26,461 p=28216 u=rob n=ansible | skipping: [PE3]
2023-02-24 13:01:27,686 p=28216 u=rob n=ansible | ok: [PE2] => (item={'name': 'bgp_evpn_net', 'command': 'show bgp l2vpn evpn 10.3.1.10'})
2023-02-24 13:01:27,691 p=28216 u=rob n=ansible | ok: [PE1] => (item={'name': 'vrf_all', 'command': 'show ip route vrf all'})
2023-02-24 13:01:28,859 p=28216 u=rob n=ansible | ok: [PE1] => (item={'name': 'bgp_evpn', 'command': 'show bgp l2vpn evpn'})
2023-02-24 13:01:28,875 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: Set variables] **************************************************************************************************************
2023-02-24 13:01:28,915 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:28,916 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:28,931 p=28216 u=rob n=ansible | skipping: [PE3]
2023-02-24 13:01:29,866 p=28216 u=rob n=ansible | ok: [PE2]
2023-02-24 13:01:29,867 p=28216 u=rob n=ansible | ok: [PE1]
2023-02-24 13:01:29,878 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: Reboot vyos] ****************************************************************************************************************
2023-02-24 13:01:29,914 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:29,920 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:31,354 p=28216 u=rob n=ansible | ok: [PE1]
2023-02-24 13:01:31,355 p=28216 u=rob n=ansible | ok: [PE3]
2023-02-24 13:01:31,355 p=28216 u=rob n=ansible | ok: [PE2]
2023-02-24 13:01:31,365 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: wait while shutdown] ********************************************************************************************************
2023-02-24 13:01:31,390 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:31,395 p=28216 u=rob n=ansible | TASK [eve-ng-lab-test : L3VPN_EVPN: Wait for vyos nodes] ********************************************************************************************************
2023-02-24 13:01:31,412 p=28216 u=rob n=ansible | skipping: [eveng]
2023-02-24 13:01:31,420 p=28216 u=rob n=ansible | skipping: [vyos-oobm]
2023-02-24 13:01:32,386 p=28216 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use ansible.utils.display.Display.verbosity instead. This feature will be removed in version 2.18. 
Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2023-02-24 13:01:32,387 p=28216 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use ansible.utils.display.Display.verbosity instead. This feature will be removed in version 2.18. 
Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2023-02-24 13:01:32,389 p=28216 u=rob n=ansible | [DEPRECATION WARNING]: PlayContext.verbosity is deprecated, use ansible.utils.display.Display.verbosity instead. This feature will be removed in version 2.18. 
Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2023-02-24 13:01:33,484 p=29018 u=rob n=p=29018 u=rob | paramiko [PE2] | Connected (version 2.0, client OpenSSH_8.4p1)
2023-02-24 13:01:33,487 p=29017 u=rob n=p=29017 u=rob | paramiko [PE1] | Connected (version 2.0, client OpenSSH_8.4p1)
